loan_amnt,term_mths,int_rate,installment,grade,empl_yrs,annual_inc,verification_status,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,loan_status
20000,60,22.47,557.74,0,6,75000,1,12.78,11,0,9737,69.5,13,1,0,1
14025,60,22.99,395.3,0,10,39000,1,32.22,9,0,14036,82.1,38,2,0,1
30000,60,23.63,856.61,0,6,74500,1,20.36,5,0,978,9.9,23,2,0,1
6000,36,11.53,197.95,1,2,152000,1,12.54,16,1,19543,60.1,26,0,1,1
16950,60,23.28,480.56,0,10,48000,1,8.5,8,0,10806,66.3,14,0,0,1
8400,36,11.53,277.12,1,2,124000,1,5.95,7,0,17551,54.5,20,0,0,1
35000,36,14.64,1207.13,1,0.5,250000,1,15.05,16,0,31179,33,36,2,0,1
30000,60,19.72,790.15,0,10,83500,1,17.5,12,0,28155,70.7,38,6,0,1
8000,36,15.88,280.79,1,2,42000,1,20.66,9,2,4951,85.4,16,0,1,1
20000,60,14.49,470.47,1,10,86000,1,8.25,8,0,19011,72.8,12,2,0,1
24000,60,14.99,570.84,1,5,85000,1,6.85,9,0,6524,34.2,9,0,0,1
16200,60,17.27,404.97,1,7,45000,1,28.27,12,0,14551,56.4,22,0,0,1
25000,60,16.59,615.82,0,10,134000,1,19.3,17,0,49781,85.6,37,5,0,1
6000,36,12.05,199.43,1,0.5,41300,1,21.01,6,0,4604,83.7,8,0,0,1
15000,60,16.24,366.69,1,4,82000,1,29.14,22,0,33942,48.6,63,4,0,1
15000,36,17.56,538.99,0,10,225000,1,10.81,12,0,9560,70.3,37,2,0,1
30000,60,17.57,754.81,0,2,100000,1,31.33,11,0,20160,101.3,18,1,0,1
35000,36,15.61,1223.77,1,7,85000,1,14.78,4,0,6334,93.1,12,0,0,1
17500,60,13.35,401.33,1,10,91000,1,8.32,21,0,13151,17.8,63,0,0,1
18000,60,12.99,409.47,1,10,108000,1,17.83,10,0,19364,74,23,3,0,1
13200,60,17.57,332.12,0,10,62000,1,16.88,18,0,10087,77.6,35,6,0,1
15000,60,15.61,361.67,0,3,105000,1,15.77,17,0,12102,64,29,0,0,1
34050,36,17.57,1223.66,0,1,81109,1,30.58,9,1,10077,72,22,0,1,1
35000,60,16.99,869.66,0,10,151000,1,4.46,11,0,12052,60,17,1,0,1
17800,36,10.16,575.7,1,10,87500,1,17.55,10,0,9716,81.6,21,6,0,1
24000,60,13.99,558.32,1,9,97000,1,18.29,16,0,16762,38.2,34,1,0,1
15000,36,17.27,536.81,0,6,42000,1,24.31,12,0,8519,34.5,25,0,0,1
6000,36,21.15,226.52,0,10,100000,1,5.3,13,0,8515,68.7,15,1,0,1
11625,36,15.8,407.56,1,2,60000,1,33.02,12,0,7564,92.2,22,0,0,1
4800,36,13.99,164.03,1,3,108000,1,38.26,20,0,19498,32,64,0,0,1
35000,60,21.98,966.27,0,9,140000,1,16.55,25,0,35106,25.2,45,2,0,1
4400,36,16.59,155.98,0,6,72000,1,6.08,4,1,463,12.2,31,0,0,1
15000,36,11.44,494.22,1,0.5,75000,1,11.16,9,0,5937,49.1,23,3,0,1
20000,60,16.49,491.59,0,4,52000,1,33.69,22,0,20601,34.2,47,1,0,1
12000,60,15.61,289.34,0,1,50000,1,28.74,14,0,27553,93.4,50,0,0,1
34475,60,21.48,942,0,7,76000,1,11.38,8,0,34762,84,19,2,0,1
12025,60,22.99,338.93,0,6,49000,1,3.38,4,3,3819,38.2,7,1,1,1
8400,36,17.86,303.1,0,0.5,28000,1,33.22,23,0,7772,99.6,49,0,0,1
24000,60,18.49,615.86,0,10,60000,1,20.3,10,0,8928,79,23,3,0,1
5125,36,17.57,184.18,0,3,16000,1,14.85,4,0,6490,96.9,4,0,0,1
14075,36,15.77,493.24,0,10,134500,1,22.63,9,0,9968,74.9,25,1,0,1
8000,36,12.99,269.52,1,10,75000,1,19.3,8,1,4835,94.8,12,2,1,1
15000,36,17.76,540.49,0,9,82000,1,19.52,9,2,9678,61.3,20,3,1,1
2000,36,7.89,62.58,1,8,65000,1,25.93,18,0,18583,79.8,26,0,0,1
23850,60,17.57,600.07,0,5,73000,1,22.13,16,0,15944,43.3,24,0,0,1
9850,36,18.99,361.02,0,1,50000,1,34.01,14,0,26410,34.3,34,1,0,1
16000,60,12.69,361.52,1,10,135000,1,27.61,19,1,42480,76.5,33,2,0,1
21000,60,17.14,523.49,0,10,85000,1,24.37,14,0,11491,56.9,18,0,0,1
16800,60,15.61,405.08,0,3,75000,1,20.99,11,0,10618,42,23,2,0,1
35000,36,11.99,1162.34,1,5,175000,1,29.59,20,0,29067,63.6,42,5,0,1
11500,36,24.5,454.21,0,5,40000,1,17.07,9,0,17808,94.2,12,0,0,1
20000,36,14.65,689.89,1,3,68000,1,10.01,6,0,6493,57.5,11,0,0,1
12800,60,23.43,364.01,0,10,47690,1,22.62,22,0,11304,41.7,73,2,0,1
21200,60,17.76,535.58,0,2,48000,1,20.6,13,0,16171,28.7,23,1,0,1
16750,36,24.99,665.89,0,6,56000,1,11.23,13,1,8222,59.2,40,0,0,1
16000,60,8.9,331.36,1,5,65000,1,18.8,19,0,19348,17,41,3,0,1
20000,60,17.57,503.21,0,10,56000,1,39.41,21,0,6223,29.9,40,1,0,1
23000,36,12.29,767.12,1,10,70000,1,22.01,13,0,53185,57,20,4,0,1
3600,60,18.49,92.38,0,9,40000,1,18.93,9,1,4319,56.8,16,2,1,1
21200,60,23.26,600.81,0,4,43000,1,29.36,16,0,24050,93.2,20,0,0,1
12800,36,10.16,413.99,1,10,98000,1,2.62,5,0,8236,91.5,7,2,0,1
13000,36,16.55,460.58,0,10,48000,1,26.75,12,1,10649,46.6,29,3,1,1
16550,60,22.95,466.08,0,5,68000,1,20.14,11,0,14905,94.3,29,8,0,1
28800,36,14.49,991.19,1,5,109000,1,20.22,11,0,11101,69.4,44,7,0,1
24000,60,21.97,662.45,0,3,185000,1,30.89,28,0,76738,58.2,48,4,0,1
35000,60,22.4,974.64,0,3,85000,1,31.37,14,0,30206,60.9,28,3,0,1
30000,60,21.99,828.4,0,2,77500,1,35.68,18,0,33481,76,42,2,0,1
20425,60,15.22,488.28,1,10,46037.55,1,25.44,10,0,26037,60.6,20,0,0,1
20000,36,6.03,608.72,1,5,90000,1,22.12,6,0,9886,24.7,35,0,0,1
27200,36,16.59,964.22,0,3,68000,1,12.57,13,0,7267,27.3,29,2,0,1
18975,60,17.77,479.47,0,10,55000,1,18.96,7,0,38799,82,22,5,0,1
16000,36,17.76,576.52,0,6,78000,1,11.57,13,0,19556,74.6,26,0,0,1
9000,36,15.61,314.69,0,10,52000,1,18.95,24,3,16999,47.9,53,3,1,1
30100,60,18.99,780.65,0,0.5,68600,1,29.41,9,0,20570,78.5,29,2,0,1
35000,36,21,1318.63,0,10,250000,1,6.58,7,1,27833,94.3,27,7,0,1
16950,60,18.75,437.37,0,4,38000,1,32.08,15,0,12913,84.4,28,1,0,1
30000,36,17.76,1080.97,0,2,95000,1,15.76,11,0,16010,60.9,11,0,0,1
20000,60,12.99,454.96,1,10,75000,1,19.6,10,0,15600,42.1,15,0,0,1
25000,60,19.52,655.69,0,10,93000,1,17.41,12,1,23415,89,27,2,1,1
9250,36,15.31,322.07,1,2,28000,1,20.44,6,0,12509,99.3,11,0,0,1
20050,36,19.72,742.28,0,9,52000,1,23.65,10,0,5273,68.5,32,0,0,1
26750,36,18.24,970.31,0,3,67000,1,21.37,14,0,22240,91.1,27,0,0,1
8875,36,14.99,307.62,1,3,28000,1,32.15,6,0,5649,25.7,13,0,0,1
17000,60,21.49,464.61,0,5,45000,1,19.97,18,0,16437,60.2,23,2,0,1
24925,60,17.77,629.82,0,0.5,56000,1,28.61,19,0,32191,94.4,38,2,0,1
21000,60,15.59,506.12,0,4,60000,1,22.02,20,0,20580,41,34,2,0,1
20125,60,16.2,491.55,1,10,45669.42,1,24.79,12,0,11923,70.6,39,0,0,1
22250,60,15.88,539.66,1,5,60000,1,3.12,11,0,5566,52,30,0,0,1
17200,36,11.53,567.44,1,10,62000,1,19.35,15,0,11562,47.8,27,1,0,1
21600,60,25.8,644.16,0,10,59000,1,9.88,10,0,12514,60.5,29,1,0,1
20000,60,23.83,573.39,0,10,70000,1,12.79,26,0,6660,66.6,55,2,0,1
35000,36,16.49,1238.98,0,5,265000,1,3.54,3,0,355,3.9,4,0,0,1
15500,60,15.31,371.28,1,5,40000,1,24.35,9,0,22548,63.5,26,4,0,1
5000,36,13.33,169.27,1,8,80000,1,14.46,13,1,15874,82.7,21,1,1,1
35000,60,17.86,886.11,0,2,120000,1,18.37,9,0,5452,20.3,31,2,0,1
28000,36,7.9,876.13,1,0.5,240000,1,19.59,16,0,11480,49.5,40,4,0,1
20950,60,15.1,499.5,1,10,48000,1,20.23,6,0,31268,60.4,31,4,0,1
9550,36,15.31,332.51,1,3,65000,1,23.15,24,0,10309,59.2,43,5,0,1
12250,36,17.27,438.4,1,9,35000,1,27.87,14,0,16537,72.9,22,2,0,1
35000,60,25.83,1044.4,0,10,106000,1,24.67,18,0,32703,53.9,45,6,0,1
24000,60,15.8,581.09,1,10,100000,1,17.35,17,0,34034,73,57,4,0,1
10000,60,18.25,255.3,0,6,46000,1,12.95,5,0,2241,97.4,7,1,0,1
21600,60,28.99,685.5,0,3,72000,1,5.67,14,0,7822,15.6,29,2,0,1
10925,60,24.08,314.8,0,5,71201,1,12.1,12,0,7749,45.6,29,1,0,1
20000,60,16.78,494.69,1,7,72000,1,32.43,18,0,12193,37.7,43,2,0,1
24450,36,28.99,1024.47,0,10,77000,1,15.34,6,1,1417,33.7,10,0,1,1
30000,60,20.99,811.44,0,4,80000,1,17.04,12,1,35828,54,34,4,0,1
20000,60,16.99,496.95,0,10,109000,1,33.49,13,0,38702,76.9,19,3,0,1
12000,36,16.99,427.78,0,10,80000,1,39.2,19,0,47256,95,37,5,0,1
16000,60,17.1,398.51,1,10,110000,1,11.68,12,0,8678,49,29,3,0,1
16000,60,15.61,385.79,1,10,99000,1,27.21,15,0,14319,63,21,1,0,1
29375,60,21.18,797.67,0,6,70200,1,13.34,14,1,28946,58.5,22,2,1,1
25000,36,18.55,910.73,0,10,59642,1,15.13,16,0,22699,39,38,0,0,1
28000,60,21,757.5,0,6,76000,1,25.34,16,0,39457,93.1,24,0,0,1
10000,36,13.33,338.54,1,9,50000,1,32.55,16,0,6621,40.9,30,0,0,1
3600,36,15.61,125.88,1,6,62000,1,34.82,8,0,41669,55.7,17,0,0,1
10000,36,21.15,377.53,0,5,66000,1,28.89,13,3,1464,17.6,30,0,0,1
12425,60,24.99,364.62,0,2,60005,1,35.29,10,0,1525,32.4,43,0,0,1
15250,60,19.97,403.78,0,2,90000,1,12.45,9,0,5595,96.5,32,4,0,1
12150,60,14.46,285.62,1,10,45000,1,28.45,9,0,11204,50,18,1,0,1
15950,36,10.99,522.11,1,3,36400,1,6.96,13,0,3724,16.8,19,0,0,1
20000,60,24.83,585.04,0,10,45000,1,30.37,19,0,9509,61.3,33,4,0,1
9600,36,11.53,316.71,1,5,34000,1,35.47,11,0,8888,47,34,0,0,1
10000,60,18.2,255.03,0,0.5,60000,1,25.12,14,1,5518,21.7,36,0,1,1
11725,60,22.99,330.47,0,9,70000,1,23.02,8,2,4200,53,31,3,1,1
19600,60,19.05,508.98,0,0.5,50000,1,31.62,10,0,33746,59.3,28,5,0,1
9600,36,9.99,309.72,1,4,33000,1,25.59,9,0,9857,78.9,45,0,0,1
14000,60,17.1,348.69,1,4,65000,1,15.05,10,0,5901,74.2,18,1,0,1
18000,36,18.49,655.18,0,6,40000,1,29.91,13,0,7321,51.6,20,1,0,1
4000,36,18.25,145.12,0,10,40000,1,20.91,11,1,10156,70.5,17,0,1,1
4000,36,16.55,141.72,0,6,55000,1,29.59,17,1,12804,44.9,25,0,0,1
12000,36,13.66,408.16,1,8,52000,1,8.42,8,1,11373,61,36,4,1,1
14400,60,15.22,344.25,1,10,60000,1,6.61,8,0,8646,77.2,16,3,0,1
16800,60,24.7,490.16,0,10,101000,1,16.45,25,0,16007,54.3,58,3,0,1
4575,36,19.05,167.82,0,1,24000,1,14.5,5,0,15486,90.2,8,1,0,1
10950,60,10.99,238.03,1,10,68000,1,23.68,20,0,19759,56.6,40,7,0,1
22000,36,18.49,800.78,0,4,56000,1,27.06,22,0,19891,85.4,31,2,0,1
11175,36,16.29,394.49,1,2,35000,1,10.25,9,0,11864,70.6,23,0,0,1
13000,36,17.57,467.19,0,10,69010,1,32.94,25,1,16216,64.8,62,2,0,1
9600,36,15.61,335.67,0,10,45100,1,31.83,21,1,18216,50,43,0,1,1
9000,36,12.49,301.04,1,0.5,120000,1,10.17,12,0,8471,79.3,20,0,0,1
16000,60,15.31,383.25,1,10,60000,1,26.88,21,0,35074,52,44,9,0,1
21000,60,15.61,506.34,0,2,93000,1,16.53,19,0,28915,94.8,26,1,0,1
16425,60,16.29,401.96,1,10,56000,1,8.83,9,0,13923,57.8,12,2,0,1
24625,36,12.49,823.68,1,7,77000,1,19.73,8,0,10554,25.7,15,0,0,1
35000,36,14.64,1207.13,1,10,145000,1,28.56,20,0,45022,53.9,33,3,0,1
30000,36,13.65,1020.24,1,7,114000,1,23.12,19,0,39558,81.4,28,3,0,1
5000,36,13.67,170.09,1,6,45000,1,25.86,7,0,12750,99.6,9,0,0,1
10000,60,18.84,258.53,0,3,55000,1,5,15,1,2731,7.1,26,0,1,1
20000,36,8.9,635.07,1,4,107000,1,17.28,8,0,14764,50,18,0,0,1
18000,60,14.65,424.92,1,10,75000,1,25.25,7,0,16159,76.6,22,4,0,1
6000,36,18.49,218.4,0,10,40000,1,22.83,4,1,15596,96.3,10,3,1,1
30000,36,16.99,1069.44,0,10,143000,1,24.98,17,0,66295,59.4,44,3,0,1
19750,36,17.86,712.63,0,10,45000,1,27.25,8,0,8061,57.6,15,0,0,1
15725,36,19.99,584.32,0,10,55000,1,25.4,13,0,25009,94.7,24,3,0,1
9700,36,14.33,333.08,1,5,69229.21,1,19.71,11,1,16250,64.3,31,1,1,1
9175,36,17.57,329.73,0,10,46789,1,36.81,19,1,6271,31.2,42,2,0,1
31175,36,13.66,1060.35,1,10,65000,1,35.34,18,0,34884,36.1,46,3,0,1
14400,36,13.33,487.49,1,9,220000,1,11.06,23,0,10612,33.7,32,2,0,1
5000,36,18.75,182.65,0,10,28080,1,33.76,8,0,7302,32.7,18,0,0,1
24000,60,19.89,634.39,0,5,130000,1,16.22,9,3,2211,19.7,19,1,0,1
12000,36,13.98,410.02,1,6,33500,1,34.29,16,0,6343,33.7,27,0,0,1
21000,60,14.49,493.99,1,1,90000,1,14.97,9,0,9166,37,22,6,0,1
34500,60,12.39,774.26,1,10,89540,1,20.24,15,1,36740,80.4,24,0,1,1
25000,36,19.53,923.12,0,2,65000,1,23.14,7,0,4440,24.8,15,0,0,1
35000,36,9.99,1129.19,1,10,250000,1,13.72,20,6,35148,70.3,36,4,0,1
20800,60,20.99,562.6,0,10,65000,1,30.97,19,0,23644,68.7,50,0,0,1
17550,36,15.88,615.97,1,10,39000,1,18.86,13,1,7693,51.3,23,4,1,1
20000,36,16.99,712.96,0,10,83000,1,18.03,12,0,27559,83,23,3,0,1
16000,36,10.99,523.75,1,0.5,70000,1,12.19,6,0,1730,14.7,25,0,0,1
8125,36,18.25,294.76,0,5,65000,1,31.32,11,0,5547,56,37,1,0,1
32500,36,17.99,1174.79,0,8,159000,1,29.82,14,0,5431,22.2,23,2,0,1
16400,36,17.57,589.37,0,10,41000,1,38.44,13,0,11809,39.6,43,0,0,1
16800,60,13.33,385.1,1,6,55000,1,13.45,22,0,15275,28.2,38,1,0,1
22000,36,8.9,698.58,1,10,107100,1,22.46,11,0,27571,51.9,31,6,0,1
18000,60,23.43,511.89,0,0.5,78000,1,13.71,13,0,22532,55,16,1,0,1
11350,36,18.25,411.76,0,10,80000,1,12.97,19,0,4539,11.9,52,6,0,1
20950,60,16.29,512.7,1,10,46600,1,30.46,9,0,29881,77.6,12,0,0,1
6400,36,19.47,236.13,0,10,37000,1,22.82,11,0,3789,46.8,16,0,0,1
20000,60,16.29,489.45,0,10,90000,1,1.24,8,0,2395,12.5,10,1,0,1
19800,60,21.99,546.75,0,7,55000,1,24.85,11,0,40868,93.9,22,0,0,1
16000,60,14.98,380.48,1,10,50000,1,18.54,9,0,6397,58.7,15,2,0,1
5400,36,13.33,182.81,1,2,45000,1,37.9,9,0,2928,38.5,32,0,0,1
20125,60,16.29,492.51,1,5,45000,1,26.37,19,0,14249,54.4,30,1,0,1
18000,60,17.57,452.89,0,10,113000,1,16.12,10,0,14345,89.7,33,4,0,1
17150,60,28.49,539.07,0,9,87000,1,17.95,11,1,955,12.7,17,0,1,1
22125,60,16.29,541.46,1,0.5,50000,1,32.4,12,0,27946,69.5,41,3,0,1
20000,60,13.98,465.16,1,10,58000,1,21.33,11,0,18801,80.3,23,3,0,1
20000,36,6.03,608.72,1,8,65000,1,24.85,15,0,9620,23.6,26,3,0,1
22575,36,16.99,804.75,0,2,51340.8,1,5.02,6,0,5542,10.5,10,0,0,1
14825,60,17.86,375.33,0,10,67000,1,38.54,20,0,59417,66.8,27,3,0,1
21000,60,17.86,531.67,0,10,45000,1,28.93,19,0,23478,74.5,43,3,0,1
21000,36,8.9,666.82,1,9,105000,1,26.24,9,0,15208,58.5,32,4,0,1
35000,36,14.49,1204.57,1,10,85000,1,21.33,7,0,23873,93.6,23,5,0,1
25975,36,15.61,908.22,1,2,79000,1,25.22,20,0,8147,54,49,1,0,1
35000,60,22.4,974.64,0,10,125000,1,13.32,7,0,27165,89.1,34,5,0,1
35000,60,16.29,856.54,1,8,125000,1,7.61,6,0,21875,36.4,27,3,0,1
10000,36,14.64,344.9,1,2,32000,1,22.43,9,0,4250,18,32,2,0,1
18000,60,18.25,459.54,0,7,93000,1,17.34,12,0,7482,38.2,17,1,0,1
19600,60,14.33,459.42,1,4,72000,1,11.16,9,0,12243,28.1,24,2,0,1
10875,36,22.15,416.17,0,9,32000,1,16.28,13,1,3842,46.9,29,0,1,1
15000,60,7.89,303.36,1,4,110000,1,19.29,18,0,4567,16.3,31,0,0,1
18825,60,19.72,495.82,0,6,48000,1,31.95,14,0,10135,60.8,40,1,0,1
10000,60,12.69,225.95,1,5,102000,1,25.06,7,0,23635,77,46,1,0,1
12000,36,16.55,425.16,0,5,90000,1,25.92,24,0,27591,71.5,34,2,0,1
31600,60,13.99,735.12,1,4,68200,1,29.46,15,0,16280,40,31,4,0,1
6000,36,12.99,202.14,1,10,66000,1,7.53,6,0,13964,76.7,8,1,0,1
12000,60,15.99,291.76,0,10,41000,1,13.82,3,0,7423,101.7,5,0,0,1
14675,60,23.76,420.13,0,10,40400,1,9.3,9,0,10406,74.9,12,0,0,1
14500,36,17.99,524.14,0,4,30000,1,17.72,9,0,8940,88.5,38,0,0,1
12000,60,15.99,291.76,0,0.5,47000,1,32.12,11,0,16080,98,17,0,0,1
22200,60,16.49,545.66,0,5,72000,1,33.08,8,0,19240,51.4,26,0,0,1
13500,60,25.83,402.84,0,8,45000,1,21.31,14,0,12973,87.7,31,2,0,1
9000,36,12.49,301.04,1,1,60000,1,8.39,9,0,7570,55.7,18,0,0,1
10000,36,14.31,343.29,1,10,107000,1,15.11,14,1,5643,33,71,3,1,1
30000,36,9.99,967.88,1,2,75000,1,11.62,4,0,7724,74.3,14,0,0,1
7500,36,16.99,267.36,0,7,50200,1,39.11,16,1,10970,58.4,37,2,1,1
16500,60,25.8,492.07,0,7,65000,1,22.91,10,0,14720,60.6,23,1,0,1
5100,36,17.86,184.02,0,3,25000,1,28.47,15,1,4773,43.4,37,4,1,1
35000,60,21.15,949.83,0,1,85000,1,13.91,9,0,6247,17.5,17,0,0,1
11325,60,15.61,273.07,1,9,65000,1,12.17,10,0,4392,38.2,22,11,0,1
10000,60,19.2,260.51,0,10,71000,1,30.1,14,2,8878,62.5,30,1,1,1
17575,36,19.19,645.92,0,4,48827,1,36.6,12,0,8949,63,34,0,0,1
20975,60,24.99,615.53,0,1,51000,1,34.78,11,0,6070,71.4,26,2,0,1
28100,36,14.33,964.91,1,10,75000,1,31.93,13,0,7168,73.1,31,2,0,1
15300,36,23.99,600.19,0,9,65000,1,23.32,13,0,8406,51.6,23,2,0,1
35000,36,13.66,1190.45,1,2,84012,1,25.34,17,0,30411,99.4,29,0,0,1
28550,36,13.98,975.5,1,0.5,68000,1,26.14,30,0,39675,55,59,0,0,1
35000,36,7.89,1095,1,10,175000,1,12.69,8,0,10227,60.2,24,1,0,1
18000,60,23.28,510.33,0,10,41000,1,13.67,8,0,7348,57,27,1,0,1
35000,60,15.61,843.9,1,0.5,81000,1,12.99,14,0,31218,42,34,6,0,1
35000,60,16.29,856.54,0,10,90000,1,19.24,14,0,41900,63.7,25,4,0,1
28000,36,8.9,889.09,1,10,85000,1,25.62,13,0,29458,42.7,32,1,0,1
35000,60,23.43,995.34,0,8,85000,1,22.04,15,0,32512,69.3,36,3,0,1
3500,36,19.72,129.58,0,1,18200,1,21.36,7,0,1481,34.4,9,0,0,1
7950,36,15.61,277.98,0,10,44000,1,33.28,13,0,18836,76,24,1,0,1
35000,60,13.99,814.21,1,2,95000,1,9.76,7,0,11,0.1,24,1,0,1
35000,60,12.59,789.04,1,10,97000,1,36.81,16,0,60877,65,27,2,0,1
18000,60,17.27,449.97,1,10,70000,1,18.91,7,0,12913,65.2,22,5,0,1
10000,36,17.57,359.38,0,6,100000,1,3.28,8,0,11178,67.3,46,8,0,1
24000,60,27.88,745.53,0,10,52000,1,9.46,19,1,6007,37.8,42,0,0,1
17800,60,14.33,417.23,1,6,65000,1,5.94,5,0,6165,40,6,1,0,1
20000,36,14.33,686.77,1,10,60000,1,10.9,19,0,15280,42.1,20,0,0,1
15000,36,15.61,524.48,0,10,92000,1,26.01,15,0,36582,77.6,53,5,0,1
26500,60,22.47,739.01,0,10,60000,1,34.52,15,0,17801,69.8,37,1,0,1
5175,36,15.88,181.64,1,4,65000,1,27.56,14,0,17719,58.9,48,2,0,1
24000,36,20.2,894.38,0,10,94500,1,4.36,6,0,16725,72.4,7,0,0,1
30000,60,16.99,745.42,0,10,75279,1,39.31,10,0,50795,85.2,27,6,0,1
16000,60,21.98,441.73,0,10,65000,1,23.96,15,2,8705,42.3,34,2,1,1
8400,36,15.61,293.71,1,7,24178,1,21.81,13,0,11266,39.5,25,2,0,1
10000,36,9.76,321.55,1,7,62000,1,9.69,9,1,10868,50.1,19,0,0,1
14700,60,18.92,380.68,0,3,55000,1,24.77,15,1,11860,43,39,5,1,1
15600,60,19.99,413.22,0,3,83000,1,28.3,12,3,21554,44,29,0,2,1
15000,60,22.15,415.57,0,10,90000,1,32.51,11,0,35805,101.1,21,2,0,1
22850,60,18.99,592.62,0,3,78000,1,22.42,11,0,9382,69,23,0,0,1
35000,36,17.14,1250.29,0,10,93800,1,23.73,10,0,1210,80.7,35,3,0,1
11200,60,16.2,273.56,1,0.5,50000,1,8.88,5,0,7733,36.6,14,2,0,1
12000,60,21,324.65,0,7,74000,1,22.56,12,2,3891,51.9,26,2,1,1
11100,60,21.99,306.51,0,0.5,31000,1,31.36,18,0,17225,93.6,51,3,0,1
12975,36,21.18,490.04,0,5,84574,1,11.69,7,0,441,6,9,0,0,1
17825,36,13.05,601.03,1,10,85000,1,26.23,15,0,5865,20.2,40,0,0,1
9975,36,20.99,375.76,0,6,20000,1,31.45,5,0,4935,39.8,7,1,0,1
25250,36,15.59,882.62,0,10,55000,1,12.72,8,0,12382,91,12,1,0,1
18675,60,20.2,496.86,0,9,52100,1,24.49,10,0,7553,46.9,17,0,0,1
20000,36,18.49,727.98,0,10,58800,1,24.16,12,0,17351,44,23,6,0,1
6000,36,13.99,205.04,1,1,38848,1,16.59,17,4,6873,38.2,29,5,3,1
16000,60,21,432.86,0,3,53400,1,32.88,19,0,22613,62.5,51,3,0,1
10000,36,15.31,348.18,1,9,50000,1,24,12,0,13739,59.7,18,0,0,1
20875,36,24.99,829.88,0,10,50000,1,18.65,7,0,5367,41.9,19,0,0,1
18000,60,13.18,411.22,1,8,40000,1,28.83,8,0,8285,48.5,19,0,0,1
5000,36,13.33,169.27,1,8,39829,1,19.58,12,0,4797,63.1,19,0,0,1
15000,60,20.2,399.08,0,5,76800,1,33.63,10,0,219309,90.1,18,2,0,1
18250,60,19.05,473.92,0,5,57000,1,23.71,13,0,18381,69.4,26,1,0,1
25450,60,21.49,695.55,0,10,62000,1,32.13,9,0,61698,94.3,27,3,0,1
13200,36,13.35,446.99,1,4,42510,1,20.69,14,0,8423,37.1,16,0,0,0
14075,36,6.62,432.16,1,0.5,87000,1,10.36,9,0,2559,35.5,20,0,0,0
30000,36,11.67,991.71,1,10,162500,1,16.03,21,0,75073,39.4,52,6,0,0
16000,60,16.29,391.56,1,2,56800,1,27.55,11,0,8327,57,45,3,0,0
20000,36,12.99,673.79,1,0.5,48000,1,9.73,7,0,5977,43,14,0,0,0
2700,36,11.53,89.08,1,9,31000,1,27.06,9,0,3212,84.5,18,0,0,0
2000,36,11.14,65.62,1,6,65000,1,19.46,6,0,10008,69,11,2,0,0
24000,36,8.9,762.08,1,10,103903,1,10.01,5,0,37863,59.3,14,3,0,0
26500,60,12.99,602.83,1,10,62000,1,8.67,9,0,27775,65.2,32,6,0,0
9875,36,24.5,390.03,0,4,52000,1,21.07,23,1,9962,45.7,48,5,1,0
12000,36,7.9,375.49,1,10,98500,1,7.32,12,0,38289,16.7,28,7,0,0
21000,60,17.27,524.96,1,3,80000,1,12.2,11,1,6930,38.5,37,3,1,0
18000,36,11.14,590.5,1,4,84000,1,12.09,17,0,18378,36.7,36,3,0,0
12400,36,14.33,425.8,1,0.5,54000,1,34.18,10,0,37439,90.4,24,7,0,0
10000,36,11.99,332.1,1,10,80000,1,7.94,8,1,5677,41,26,7,1,0
21000,60,21.49,573.93,0,0.5,90000,1,14.42,6,0,15657,87,8,0,0,0
16000,36,13.67,544.29,1,10,82000,1,11.46,11,0,3668,20.8,20,2,0,0
7925,36,10.99,259.42,1,10,92000,1,1.04,3,0,262,9.4,7,0,0,0
2700,36,13.99,92.27,1,10,63000,1,29.68,9,0,12270,87.6,31,4,0,0
27000,60,12.49,607.31,1,10,71000,1,23.31,8,0,26559,88.5,30,1,0,0
7000,36,12.85,235.36,1,4,102000,1,20.69,10,0,5672,45.7,37,1,0,0
7000,36,12.29,233.48,1,1,25500,1,4.38,5,0,3201,31.7,28,3,0,0
6000,36,12.85,201.74,1,5,40000,1,32.31,4,1,2185,66.2,17,0,1,0
6000,36,14.65,206.97,1,0.5,66000,1,16.02,8,0,5702,51.2,10,0,0,0
16750,36,11.67,553.71,1,10,118000,1,34.35,24,0,48529,78.8,41,3,0,0
20675,60,17.57,520.19,0,10,90000,1,26.23,12,0,26015,55.4,32,4,0,0
5900,36,10.99,193.14,1,2,108000,1,4.46,7,0,248,49.6,33,5,0,0
4000,36,18.85,146.33,0,7,90000,1,18.25,12,0,54610,91.6,24,2,0,0
18000,60,13.99,418.74,1,4,45000,1,28.61,11,0,15640,76.3,20,0,0,0
18400,60,14.64,434.27,1,6,92000,1,25.63,13,0,31619,77.5,42,3,0,0
6500,36,12.12,216.27,1,7,57000,1,30.72,10,0,37339,92,37,1,0,0
24000,60,14.16,560.44,1,9,143500,1,14.81,6,0,43052,98.5,22,7,0,0
20000,36,6.03,608.72,1,8,97000,1,9.13,6,0,18926,30.5,15,2,0,0
28000,36,15.22,973.65,1,9,63000,1,29.44,23,0,30344,85.7,32,1,0,0
35000,36,10.64,1139.9,1,10,80000,1,16.64,8,0,25746,36.1,15,1,0,0
19500,36,7.9,610.16,1,4,67644,1,22.37,13,0,9932,28.1,28,0,0,0
